partID	trackID	partname	procName	denergy, eV	positionX, um	positionY, um	positionZ, um
1	37	e-	eIoni	16.8848	-0.144361	0.0491162	-0.0920274
1	37	e-	msc	14.5429	-0.14288	0.0490636	-0.0919708
1	37	e-	eIoni	25.226	-0.141783	0.0492224	-0.091788
1	37	e-	msc	3.2687	-0.141517	0.0493102	-0.091724
1	37	e-	eIoni	15.5733	-0.141425	0.0493217	-0.0916547
1	37	e-	eIoni	99.4617	-0.140971	0.0493797	-0.0911513
37	90	e-	Transportation	7.93702	12.7103	1.52689	-0.5
37	89	e-	Transportation	5.10799	0.828483	-1.24117	-0.5
37	88	e-	msc	11.6271	-0.144417	0.0492138	-0.0924765
1	36	e-	msc	27.6766	-0.146419	0.0483322	-0.0887558
1	35	e-	msc	14.2848	-0.154859	0.041367	-0.0601305
1	34	e-	msc	40.9138	-0.158406	0.0342824	-0.0308907
1	33	e-	msc	18.9005	-0.158725	0.0334449	-0.0278205
1	32	e-	msc	82.389	-0.158589	0.0322555	-0.0258146
1	31	e-	msc	22.0937	-0.155621	0.0265902	-0.00868637
1	30	e-	Transportation	1.14793	-1.59811	0.181904	-0.5
1	29	e-	msc	14.9538	-0.112795	0.0337861	0.0974109
1	29	e-	eIoni	14.922	-0.112914	0.0337407	0.0974109
1	29	e-	eIoni	41.084	-0.116729	0.0323301	0.0975728
1	29	e-	msc	11.1645	-0.118045	0.0316811	0.0974286
1	29	e-	msc	6.55532	-0.1188	0.0313621	0.0973551
1	29	e-	msc	0.597701	-0.118855	0.031325	0.0973156
1	29	e-	msc	1.38227	-0.11894	0.0313149	0.097158
1	29	e-	msc	14.976	-0.119124	0.0331612	0.0973881
1	29	e-	msc	1.93838	-0.118959	0.0332883	0.0975026
1	29	e-	eIoni	16.0215	-0.118886	0.0335029	0.0975331
1	29	e-	eIoni	27.0201	-0.118396	0.0348445	0.0975268
1	29	e-	msc	9.67963	-0.118296	0.0355507	0.0971894
1	29	e-	msc	102.536	-0.118143	0.0360366	0.0968655
29	94	e-	eIoni	57.2308	-0.118352	0.0348647	0.0975721
29	93	e-	Transportation	4.65028	-0.228056	-0.0692756	0.5
29	92	e-	Transportation	8.55012	-0.397421	0.245399	0.5
29	91	e-	Transportation	0.548729	-0.194051	-0.160028	-0.5
1	28	e-	Transportation	4.00932	-0.166243	-0.370584	0.5
1	27	e-	Transportation	0.31985	-3.0937	-2.31469	-0.5
1	26	e-	Transportation	0.108609	0.547518	-0.897042	-0.5
1	25	e-	msc	12.0122	-0.0941717	0.0432191	0.14709
1	24	e-	msc	41.356	-0.0926112	0.0416563	0.157936
1	23	e-	eIoni	90.1325	-0.0906757	0.0402629	0.175713
1	22	e-	msc	12.4516	-0.0899681	0.0406703	0.177822
1	21	e-	msc	33.7578	-0.0875498	0.0399068	0.185478
1	20	e-	Transportation	5.00118	1.20924	-0.42718	-0.5
1	19	e-	msc	79.4752	-0.0783858	0.030899	0.218478
1	18	e-	msc	10.9462	-0.0764103	0.0295628	0.22129
1	17	e-	msc	13.8997	-0.0710186	0.0249223	0.235008
1	16	e-	msc	68.4393	-0.0664413	0.0229411	0.242828
1	15	e-	Transportation	1.4047	-2.17857	1.31827	0.5
1	14	e-	msc	26.9776	-0.0630119	0.0209011	0.252152
1	13	e-	Transportation	4.90378	0.346746	0.873607	0.5
1	12	e-	msc	17.8853	-0.049618	0.0149987	0.2848
1	11	e-	msc	13.3365	-0.0471479	0.0140598	0.294737
1	10	e-	msc	21.6146	-0.0452727	0.0126123	0.30178
1	9	e-	Transportation	2.63068	-0.363133	-0.0224728	0.5
1	8	e-	msc	19.624	-0.033298	0.00834359	0.348551
1	7	e-	Transportation	0.299019	-29.3817	18.856	-0.5
1	6	e-	msc	21.4724	-0.020355	-0.00174995	0.398758
1	5	e-	Transportation	6.10907	-0.15711	0.288012	0.5
1	4	e-	msc	20.425	-0.00931382	-0.00557505	0.436543
1	3	e-	eIoni	27.6894	-0.00767028	-0.00268831	0.441979
1	3	e-	eIoni	93.7532	-0.00765908	-0.00237147	0.441895
3	95	e-	Transportation	0.733731	-0.143959	-1.07517	-0.5
1	2	e-	Transportation	9.34401	1.7242	0.292943	-0.5
0	1	e-	msc	6.0684	0	0	0.48747
0	1	e-	msc	0.0277005	9.94048e-07	7.54792e-06	0.487414
0	1	e-	msc	2.6799	0.000762335	0.000670241	0.481979
0	1	e-	eIoni	18.6663	0.00246662	0.00165023	0.471743
0	1	e-	msc	0.197439	0.00252874	0.00165589	0.471345
0	1	e-	eIoni	23.7378	0.0105857	0.00811526	0.454716
0	1	e-	msc	12.3497	0.0207564	0.0158197	0.433118
0	1	e-	eIoni	16.9768	0.0228868	0.0175216	0.428172
0	1	e-	eIoni	18.7724	0.026621	0.0176496	0.420541
0	1	e-	eIoni	19.1854	0.0311315	0.0176566	0.412442
0	1	e-	eIoni	14.1894	0.0311682	0.0176547	0.41238
0	1	e-	eIoni	24.9626	0.0414656	0.0190009	0.395827
0	1	e-	eIoni	19.6231	0.046615	0.0196585	0.386384
0	1	e-	eIoni	27.3809	0.0580102	0.0211849	0.364668
0	1	e-	msc	11.5629	0.0679478	0.022666	0.346801
0	1	e-	eIoni	35.8514	0.0744338	0.0235373	0.337092
0	1	e-	msc	1.06438	0.0755717	0.0236341	0.335626
0	1	e-	msc	2.44794	0.0780962	0.0238033	0.332183
0	1	e-	msc	1.25914	0.0792548	0.0234505	0.330351
0	1	e-	msc	2.49969	0.0809392	0.022955	0.326361
0	1	e-	eIoni	33.28	0.0843195	0.0228884	0.320164
0	1	e-	eIoni	19.268	0.0886981	0.0230399	0.312479
0	1	e-	msc	14.0139	0.0994079	0.0238536	0.29097
0	1	e-	eIoni	14.3605	0.0995403	0.0238708	0.29071
0	1	e-	eIoni	35.0002	0.103746	0.0233217	0.281976
0	1	e-	eIoni	35.3486	0.108425	0.0224568	0.272974
0	1	e-	eIoni	20.2786	0.113447	0.0224292	0.264369
0	1	e-	msc	5.58591	0.117651	0.0233752	0.256488
0	1	e-	eIoni	13.6843	0.117701	0.0233829	0.25638
0	1	e-	eIoni	18.8521	0.120223	0.0239437	0.248527
0	1	e-	msc	1.71236	0.121145	0.0241597	0.246021
0	1	e-	eIoni	13.719	0.121223	0.0241882	0.245872
0	1	e-	eIoni	39.5008	0.128634	0.027156	0.232003
0	1	e-	msc	11.1276	0.136496	0.029867	0.217002
0	1	e-	eIoni	14.6075	0.137047	0.0302731	0.215629
0	1	e-	eIoni	19.8502	0.140325	0.0321229	0.207847
0	1	e-	eIoni	52.365	0.165541	0.0387332	0.161832
0	1	e-	eIoni	21.6381	0.171351	0.0398226	0.151622
0	1	e-	msc	2.99785	0.173467	0.0403929	0.14784
0	1	e-	eIoni	14.4029	0.173653	0.0404195	0.147593
0	1	e-	msc	6.54268	0.179427	0.0406987	0.140096
0	1	e-	eIoni	30.349	0.180409	0.0402591	0.13889
0	1	e-	eIoni	21.562	0.187597	0.0373071	0.131881
0	1	e-	msc	0.270845	0.187864	0.0371879	0.131641
0	1	e-	eIoni	32.1119	0.206701	0.0318588	0.115988
0	1	e-	msc	8.58165	0.216286	0.0307629	0.1096
0	1	e-	eIoni	15.002	0.217259	0.0306879	0.109111
0	1	e-	msc	0.168445	0.217459	0.0306665	0.10901
0	1	e-	msc	4.42707	0.222467	0.0308931	0.105859
0	1	e-	eIoni	14.1894	0.222514	0.0309021	0.105837
0	1	e-	msc	0.765081	0.223423	0.031137	0.105463
0	1	e-	eIoni	24.7489	0.234869	0.0315091	0.0974265
0	1	e-	eIoni	19.8347	0.240999	0.0320617	0.0932699
0	1	e-	eIoni	24.9648	0.252016	0.0317793	0.0848545
0	1	e-	eIoni	19.7378	0.25762	0.0320075	0.0805188
0	1	e-	eIoni	19.2564	0.262797	0.0326357	0.0768073
0	1	e-	msc	9.19949	0.26935	0.037558	0.0722433
0	1	e-	msc	3.94097	0.272244	0.0391271	0.0699673
0	1	e-	eIoni	34.8243	0.276685	0.0414384	0.0673023
0	1	e-	eIoni	16.2654	0.278111	0.0420649	0.0660302
0	1	e-	msc	2.3268	0.279629	0.0424203	0.0645445
0	1	e-	eIoni	15.2372	0.280598	0.0426876	0.0645537
0	1	e-	eIoni	21.7158	0.287396	0.0454918	0.0644747
0	1	e-	eIoni	15.7279	0.288649	0.0460612	0.0643972
0	1	e-	eIoni	16.9	0.291218	0.0474285	0.0641755
0	1	e-	msc	1.33767	0.292195	0.0480646	0.064132
0	1	e-	eIoni	17.095	0.294107	0.0497209	0.0636996
0	1	e-	eIoni	39.3993	0.307789	0.0627376	0.0598466
0	1	e-	eIoni	16.4284	0.309036	0.064108	0.0595232
0	1	e-	eIoni	15.9627	0.310185	0.0656463	0.0592678
0	1	e-	eIoni	20.0396	0.313303	0.0698268	0.0587271
0	1	e-	msc	2.20633	0.314376	0.0712384	0.0585891
0	1	e-	msc	1.80942	0.315656	0.0718789	0.0583158
0	1	e-	eIoni	15.7593	0.316799	0.0724755	0.058193
0	1	e-	msc	19.2344	0.329579	0.0790854	0.0571156
0	1	e-	eIoni	14.6086	0.329882	0.0792808	0.0570877
0	1	e-	eIoni	15.4653	0.331112	0.0800428	0.0570647
0	1	e-	msc	13.2428	0.33966	0.0856234	0.0565793
0	1	e-	msc	1.50377	0.340451	0.0860132	0.0558382
0	1	e-	eIoni	13.621	0.340456	0.0860157	0.0558323
0	1	e-	msc	5.01296	0.342922	0.0874613	0.0533734
0	1	e-	msc	13.4643	0.348909	0.0930842	0.0474995
0	1	e-	msc	3.6472	0.350586	0.0941111	0.0456286
0	1	e-	eIoni	14.9232	0.350836	0.0944331	0.0452242
0	1	e-	eIoni	18.2141	0.352363	0.0963598	0.0428979
0	1	e-	eIoni	25.394	0.356439	0.10148	0.0374116
0	1	e-	eIoni	14.859	0.356765	0.101718	0.0371839
0	1	e-	msc	1.9011	0.357644	0.102299	0.0365499
0	1	e-	eIoni	17.099	0.358976	0.103384	0.0357867
0	1	e-	eIoni	14.4149	0.35934	0.103673	0.035567
0	1	e-	eIoni	15.7146	0.360023	0.104183	0.0350792
0	1	e-	msc	1.8332	0.360708	0.104795	0.0344306
0	1	e-	msc	3.30641	0.360696	0.106488	0.033317
0	1	e-	msc	3.38078	0.360645	0.106667	0.0312579
0	1	e-	eIoni	21.9702	0.359936	0.107865	0.0267192
0	1	e-	msc	29.9838	0.354904	0.111745	0.0107172
0	1	e-	eIoni	21.963	0.350593	0.110498	0.0103708
0	1	e-	eIoni	31.2957	0.34259	0.107802	0.0106901
0	1	e-	eIoni	64.2278	0.330437	0.0960528	0.00601845
0	1	e-	eIoni	17.3752	0.329564	0.0955004	0.00584414
0	1	e-	eIoni	17.9209	0.32864	0.0947879	0.00563301
0	1	e-	msc	2.80357	0.32796	0.0942633	0.00553761
0	1	e-	msc	12.7905	0.325088	0.0928076	0.00347482
0	1	e-	eIoni	15.635	0.324798	0.0923698	0.00316429
0	1	e-	eIoni	16.3056	0.324562	0.0918781	0.0028578
0	1	e-	eIoni	21.0858	0.323571	0.0908306	0.00187736
0	1	e-	msc	3.3254	0.323119	0.0903085	0.00142726
0	1	e-	eIoni	24.2605	0.322943	0.088393	-0.000161275
0	1	e-	eIoni	14.3387	0.322942	0.0882716	-0.000279241
0	1	e-	eIoni	27.0835	0.322721	0.0863053	-0.00220626
0	1	e-	eIoni	15.8119	0.322669	0.0860732	-0.00245875
0	1	e-	eIoni	34.0098	0.322621	0.085534	-0.00314158
0	1	e-	msc	7.54423	0.322741	0.0846003	-0.00360232
0	1	e-	eIoni	18.2173	0.322522	0.0841384	-0.00375459
0	1	e-	msc	9.52331	0.322146	0.08317	-0.00357386
0	1	e-	msc	11.3821	0.321733	0.0820479	-0.0032687
0	1	e-	eIoni	19.1487	0.321581	0.0815761	-0.00313993
0	1	e-	msc	102.694	0.321439	0.0810721	-0.00262982
1	74	e-	msc	53.7793	0.321551	0.0815226	-0.00334393
1	73	e-	msc	53.8038	0.322455	0.0840947	-0.00404583
1	72	e-	msc	82.9689	0.322431	0.0858032	-0.00355989
1	71	e-	Transportation	6.4342	-1.7624	-1.56723	0.5
1	70	e-	Transportation	6.29135	0.779759	0.147345	0.5
1	69	e-	Transportation	5.77109	1.13473	0.542685	0.5
1	68	e-	Transportation	7.87898	-0.00620877	0.0703996	0.5
1	67	e-	Transportation	1.21098	-0.25225	0.37839	-0.5
1	66	e-	msc	57.5281	0.324658	0.0915478	0.00282272
1	65	e-	Transportation	9.98101	-8.53583	9.27226	-0.5
1	64	e-	Transportation	3.16188	0.307709	0.079831	-0.5
1	63	e-	eBrem	6.73423	-9.13754	5.41819	0.473878
1	62	e-	msc	27.4977	0.330515	0.0959206	0.00608461
1	61	e-	msc	17.8616	0.340835	0.109742	0.012928
1	61	e-	eIoni	26.6021	0.342609	0.109211	0.0142692
1	61	e-	msc	3.37888	0.343055	0.109051	0.0146564
1	61	e-	msc	2.48749	0.343234	0.10878	0.0149639
1	61	e-	eIoni	34.6471	0.343343	0.107935	0.0152125
1	61	e-	msc	10.4026	0.343109	0.106518	0.015283
1	61	e-	eIoni	18.9512	0.342867	0.10607	0.0156904
1	61	e-	eIoni	15.9388	0.342795	0.10587	0.015901
1	61	e-	msc	0.577864	0.34278	0.105824	0.0159523
1	61	e-	msc	1.29181	0.342742	0.105709	0.016052
1	61	e-	eIoni	28.6654	0.343295	0.104885	0.0174548
1	61	e-	msc	9.26823	0.343661	0.104578	0.0182937
1	61	e-	eIoni	25.4215	0.344433	0.105289	0.0188805
1	61	e-	msc	84.9049	0.344454	0.105431	0.0189252
61	80	e-	eIoni	58.7249	0.344925	0.105202	0.0191315
61	79	e-	Transportation	7.69254	0.0420406	-2.77908	0.5
61	78	e-	Transportation	0.486024	-0.228069	-0.0747369	-0.5
61	77	e-	Transportation	6.12185	-1.06553	-0.327026	-0.5
61	76	e-	msc	45.1306	0.343543	0.107901	0.015385
61	75	e-	Transportation	1.98867	0.715061	0.430181	-0.5
1	60	e-	msc	18.6656	0.350646	0.110524	0.0101549
1	59	e-	msc	29.0299	0.360097	0.107903	0.0266617
1	58	e-	msc	20.1167	0.36013	0.104169	0.0351522
1	57	e-	msc	13.1603	0.35932	0.103689	0.0356626
1	56	e-	Transportation	1.06074	0.417555	0.570096	0.5
1	55	e-	Transportation	3.43771	0.181437	0.935172	0.5
1	54	e-	eIoni	15.7074	0.356373	0.10155	0.0373127
1	54	e-	eIoni	87.9913	0.356351	0.101552	0.0372671
54	81	e-	msc	34.7699	0.356345	0.101737	0.0373787
1	53	e-	Transportation	5.92491	0.102837	-0.190064	-0.5
1	52	e-	Transportation	2.38159	-4.58796	-4.17596	0.5
1	51	e-	msc	17.3677	0.340454	0.0859221	0.055761
1	50	e-	Transportation	2.97292	0.688829	-0.0874441	0.5
1	49	e-	Transportation	7.32689	0.32075	0.26027	-0.5
1	48	e-	Transportation	0.869713	0.028209	0.0483705	-0.5
1	47	e-	Transportation	1.44217	0.220617	0.276015	-0.5
1	46	e-	Transportation	1.59081	0.222369	-0.0633855	-0.5
1	45	e-	msc	23.9246	0.308958	0.0637345	0.0594008
1	44	e-	msc	11.4301	0.307803	0.0626084	0.0598026
1	43	e-	Transportation	6.22874	0.922836	-0.29438	0.5
1	42	e-	msc	20.6073	0.291316	0.0473555	0.0641231
1	41	e-	Transportation	8.75488	0.816244	-1.20381	0.5
1	40	e-	Transportation	6.90064	0.369222	-0.284556	0.5
1	39	e-	msc	32.633	0.280698	0.042524	0.0645842
1	38	e-	eIoni	54.6019	0.278194	0.0424776	0.0661155
1	37	e-	eIoni	18.679	0.277006	0.0417005	0.0674516
1	37	e-	eIoni	86.6858	0.277464	0.0419196	0.0674595
37	82	e-	msc	18.6745	0.276961	0.0417557	0.0675528
1	36	e-	msc	43.1289	0.26287	0.0253821	0.0724574
1	36	e-	msc	19.6824	0.264561	0.0288863	0.0754244
1	36	e-	eIoni	19.7309	0.264872	0.0300429	0.0758577
1	36	e-	msc	14.6424	0.266339	0.032598	0.0769355
1	36	e-	eIoni	15.7017	0.266421	0.0329238	0.0769042
1	36	e-	msc	1.98074	0.266465	0.0333288	0.0768928
1	36	e-	eIoni	17.7186	0.266875	0.0334872	0.0763191
1	36	e-	msc	1.52929	0.266969	0.0334365	0.0761058
1	36	e-	eIoni	33.0161	0.268091	0.0331947	0.0735163
1	36	e-	msc	0.138672	0.2681	0.0331895	0.073501
1	36	e-	msc	0.0281176	0.268102	0.0331884	0.0734979
1	36	e-	eIoni	17.2477	0.268286	0.0330832	0.0731918
1	36	e-	msc	0.254806	0.268302	0.0330813	0.0731653
1	36	e-	eIoni	18.0983	0.268525	0.0330529	0.0727795
1	36	e-	msc	7.85128	0.268953	0.0328171	0.0720792
1	36	e-	msc	5.86024	0.26931	0.0326896	0.0716051
1	36	e-	eIoni	18.4477	0.269209	0.0330991	0.0713617
1	36	e-	eIoni	14.8468	0.269189	0.0332092	0.0713233
1	36	e-	eIoni	15.4916	0.269163	0.0333197	0.071289
1	36	e-	eIoni	96.9598	0.269103	0.0335559	0.0710951
36	91	e-	msc	17.7943	0.269148	0.0334011	0.0713753
36	90	e-	Transportation	0.642787	1.51718	-0.830264	-0.5
36	89	e-	Transportation	7.20503	0.180608	-0.403549	-0.5
36	88	e-	Transportation	9.83525	0.275648	2.77731	-0.5
36	87	e-	msc	14.6813	0.268266	0.0329916	0.0732404
36	86	e-	msc	18.3329	0.268027	0.0332977	0.0734995
36	85	e-	msc	90.7391	0.266902	0.0335268	0.0763096
36	84	e-	msc	10.7515	0.266499	0.0329003	0.076868
36	83	e-	msc	29.4219	0.264849	0.0300513	0.075857
1	35	e-	msc	18.1989	0.257258	0.0315762	0.0804601
1	34	e-	Transportation	8.38032	0.444247	-3.77308	0.5
1	33	e-	msc	39.0779	0.241018	0.0321883	0.093349
1	32	e-	Transportation	8.29858	-0.869373	-3.30714	-0.5
1	31	e-	eIoni	22.1671	0.222506	0.030881	0.105819
1	30	e-	Transportation	2.4538	41.0757	100	-0.203575
1	29	e-	msc	83.4018	0.206315	0.0313536	0.115709
1	28	e-	msc	18.8723	0.187629	0.0373335	0.131763
1	27	e-	msc	51.684	0.180326	0.0402765	0.138857
1	26	e-	msc	11.4827	0.173577	0.0402958	0.147479
1	25	e-	Transportation	7.07578	0.126972	-0.712188	0.5
1	24	e-	Transportation	9.25974	0.211983	0.688465	-0.5
1	23	e-	msc	66.705	0.140034	0.0323784	0.207775
1	22	e-	msc	10.9565	0.137014	0.0303562	0.215638
1	21	e-	Transportation	3.13003	0.209428	0.692306	0.5
1	20	e-	Transportation	1.94586	-1.24494	-2.47558	0.5
1	19	e-	msc	12.4402	0.12018	0.0239276	0.248443
1	18	e-	msc	60.8743	0.118134	0.0233754	0.256521
1	17	e-	eIoni	53.2836	0.113605	0.0221011	0.264328
1	16	e-	msc	36.2354	0.108341	0.0222817	0.272913
1	15	e-	msc	13.7547	0.103668	0.0233769	0.28201
1	14	e-	msc	57.2791	0.0996401	0.0241771	0.290615
1	13	e-	msc	14.1414	0.0887832	0.0230102	0.31253
1	12	e-	Transportation	5.21754	-0.245305	-0.960328	-0.5
1	11	e-	eIoni	23.4487	0.0743759	0.0235598	0.337051
1	10	e-	Transportation	2.95845	-1.45486	-0.706087	-0.5
1	9	e-	Transportation	1.13081	0.193754	0.00502574	0.5
1	8	e-	msc	14.5955	0.0416681	0.0189189	0.396271
1	7	e-	eIoni	49.7982	0.031193	0.0171995	0.412123
1	6	e-	Transportation	6.1471	-1.5853	2.047	-0.5
1	5	e-	msc	15.5668	0.0265352	0.017691	0.420396
1	4	e-	eIoni	32.0421	0.0226861	0.0210892	0.427282
1	4	e-	msc	0.21126	0.022685	0.0211311	0.427277
1	4	e-	eIoni	15.61	0.0226777	0.0214208	0.427238
1	4	e-	eIoni	15.5828	0.0226755	0.0217956	0.427232
1	4	e-	eIoni	18.8029	0.0225767	0.0225307	0.42731
1	4	e-	msc	1.39849	0.0225475	0.0227586	0.427357
1	4	e-	eIoni	21.7741	0.0237462	0.0227804	0.427723
1	4	e-	msc	5.57389	0.024534	0.0229588	0.427883
1	4	e-	msc	1.80586	0.0248004	0.022944	0.427862
1	4	e-	msc	0.573972	0.0248463	0.0230143	0.427873
1	4	e-	eIoni	25.7742	0.0256552	0.0243163	0.427296
1	4	e-	eIoni	17.4388	0.0258915	0.0246218	0.427173
1	4	e-	eIoni	23.3106	0.0260529	0.0254394	0.427273
1	4	e-	eIoni	14.5928	0.0260548	0.0254734	0.427271
1	4	e-	msc	86.2806	0.0260826	0.0257132	0.427329
4	100	e-	Transportation	9.1394	-0.145978	0.28443	-0.5
4	99	e-	Transportation	6.15882	0.0860814	0.0307401	0.5
4	98	e-	msc	90.4429	0.025967	0.0245846	0.427093
4	97	e-	Transportation	4.62179	-4.15845	-0.28448	-0.5
4	96	e-	msc	15.513	0.0237484	0.0226828	0.427772
4	95	e-	Transportation	3.2283	-0.0421825	0.0637846	-0.5
4	94	e-	msc	11.3514	0.0227406	0.021811	0.42717
4	93	e-	Transportation	7.47037	-0.126211	-0.530728	-0.5
4	92	e-	Transportation	5.51831	-0.228512	0.0237309	-0.5
1	3	e-	Transportation	3.42898	0.032726	0.0933565	0.5
1	2	e-	msc	32.7872	0.00246569	0.00164981	0.471885
0	1	e-	msc	2.34695	0	0	0.495154
0	1	e-	eIoni	30.4341	-0.000501001	0.000501646	0.492772
0	1	e-	msc	5.15621	-0.000970518	0.00345785	0.482954
0	1	e-	eIoni	15.3539	-5.72422e-05	0.0051483	0.481525
0	1	e-	eIoni	17.7598	0.00272016	0.0102596	0.477359
0	1	e-	msc	4.4166	0.00615679	0.0167188	0.472648
0	1	e-	eIoni	18.4931	0.00947297	0.0235544	0.466758
0	1	e-	msc	8.85298	0.0156551	0.0360726	0.456447
0	1	e-	msc	1.62597	0.0171989	0.0383896	0.454906
0	1	e-	msc	4.34678	0.0219054	0.0438847	0.450436
0	1	e-	eIoni	31.3349	0.024295	0.0466059	0.448483
0	1	e-	eIoni	15.8519	0.0260151	0.0487041	0.446651
0	1	e-	eIoni	14.3072	0.0261179	0.0489323	0.446515
0	1	e-	msc	6.14754	0.0296788	0.057994	0.441185
0	1	e-	eIoni	32.3196	0.0407403	0.0842205	0.423073
0	1	e-	eIoni	14.1987	0.0411176	0.0850437	0.422538
0	1	e-	eIoni	18.9612	0.0442151	0.0919075	0.418483
0	1	e-	eIoni	27.6369	0.051833	0.112404	0.41078
0	1	e-	eIoni	14.7506	0.0524454	0.114158	0.410179
0	1	e-	eIoni	14.4315	0.0525898	0.114595	0.410047
0	1	e-	msc	0.0642477	0.0526209	0.114697	0.410024
0	1	e-	eIoni	19.5933	0.0563646	0.121446	0.405011
0	1	e-	msc	3.62852	0.0588516	0.125984	0.40177
0	1	e-	msc	1.70853	0.0597107	0.128499	0.40068
0	1	e-	eIoni	18.9068	0.062055	0.135251	0.395373
0	1	e-	eIoni	15.8617	0.0629641	0.138138	0.393131
0	1	e-	eIoni	16.0755	0.0637842	0.140504	0.391237
0	1	e-	eIoni	17.3585	0.065258	0.144326	0.387954
0	1	e-	eIoni	17.7502	0.06734	0.149273	0.383741
0	1	e-	msc	6.76608	0.0707572	0.15704	0.376598
0	1	e-	msc	6.8056	0.0756681	0.165288	0.370948
0	1	e-	msc	3.62629	0.0783655	0.169572	0.367869
0	1	e-	eIoni	31.9323	0.0801592	0.172781	0.365429
0	1	e-	msc	2.22141	0.0818355	0.17532	0.363541
0	1	e-	eIoni	25.9927	0.0906687	0.189111	0.353752
0	1	e-	eIoni	14.6915	0.0911105	0.189679	0.35328
0	1	e-	eIoni	24.0805	0.0992809	0.200522	0.343794
0	1	e-	msc	0.0161853	0.0992919	0.200539	0.343779
0	1	e-	msc	0.882909	0.0998934	0.201467	0.34295
0	1	e-	eIoni	33.6766	0.11628	0.221029	0.326125
0	1	e-	msc	3.97789	0.119302	0.225075	0.322603
0	1	e-	eIoni	20.3794	0.124539	0.230993	0.317092
0	1	e-	eIoni	29.7544	0.136648	0.246478	0.302094
0	1	e-	msc	6.65327	0.141276	0.253247	0.296241
0	1	e-	eIoni	18.8655	0.144793	0.258915	0.293904
0	1	e-	eIoni	16.8973	0.147025	0.262142	0.292646
0	1	e-	eIoni	15.6033	0.148612	0.26435	0.291495
0	1	e-	eIoni	15.7275	0.149525	0.266239	0.290923
0	1	e-	eIoni	19.5021	0.152765	0.273555	0.288756
0	1	e-	eIoni	17.5741	0.15487	0.277652	0.287495
0	1	e-	eIoni	18.476	0.157748	0.282738	0.286256
0	1	e-	eIoni	16.0177	0.158902	0.284917	0.285828
0	1	e-	msc	17.9317	0.169518	0.306626	0.282934
0	1	e-	eIoni	14.3794	0.169618	0.306897	0.282821
0	1	e-	msc	5.55551	0.172147	0.31345	0.280338
0	1	e-	eIoni	14.1832	0.172066	0.314113	0.280715
0	1	e-	msc	0.280245	0.172024	0.314437	0.280895
0	1	e-	msc	11.2311	0.177844	0.327138	0.286262
0	1	e-	eIoni	17.1895	0.179425	0.331311	0.2879
0	1	e-	eIoni	37.3727	0.189701	0.358226	0.300129
0	1	e-	msc	2.6442	0.190759	0.361275	0.301279
0	1	e-	eIoni	15.3863	0.191313	0.362762	0.301484
0	1	e-	eIoni	15.3946	0.191854	0.364174	0.301792
0	1	e-	eIoni	23.9185	0.196386	0.375574	0.303219
0	1	e-	eIoni	14.8961	0.196964	0.37705	0.303492
0	1	e-	eIoni	39.3448	0.209539	0.405987	0.30878
0	1	e-	eIoni	16.3227	0.210593	0.408388	0.309267
0	1	e-	msc	7.49927	0.213627	0.416724	0.311322
0	1	e-	eIoni	16.6772	0.212037	0.419066	0.312488
0	1	e-	eIoni	23.1328	0.206632	0.427984	0.317202
0	1	e-	msc	0.26776	0.206477	0.428232	0.317331
0	1	e-	eIoni	14.093	0.206317	0.4287	0.317627
0	1	e-	eIoni	17.3505	0.205305	0.431706	0.319711
0	1	e-	eIoni	20.5447	0.201327	0.435957	0.32239
0	1	e-	eIoni	18.5662	0.198643	0.438899	0.32423
0	1	e-	eIoni	16.5089	0.196924	0.44071	0.325582
0	1	e-	msc	12.5966	0.189905	0.4488	0.331509
0	1	e-	eIoni	18.8825	0.186528	0.451537	0.332939
0	1	e-	eIoni	14.3794	0.186375	0.451678	0.333008
0	1	e-	eIoni	14.1973	0.186348	0.451711	0.333023
0	1	e-	eIoni	15.9855	0.185326	0.452927	0.333648
0	1	e-	msc	5.09299	0.182445	0.456106	0.335555
0	1	e-	eIoni	14.6397	0.181808	0.45664	0.336011
0	1	e-	eIoni	19.5967	0.17866	0.458866	0.338931
0	1	e-	eIoni	21.2887	0.174877	0.462588	0.342967
0	1	e-	eIoni	55.2171	0.16377	0.473406	0.355278
0	1	e-	eIoni	36.7067	0.16	0.476892	0.358776
0	1	e-	eIoni	30.3859	0.159585	0.477503	0.359306
0	1	e-	eIoni	14.7999	0.15928	0.478136	0.359876
0	1	e-	eIoni	20.8576	0.157835	0.481641	0.363196
0	1	e-	msc	14.1029	0.155014	0.489605	0.369113
0	1	e-	eIoni	23.13	0.153105	0.495019	0.372191
0	1	e-	msc	11.7468	0.150477	0.502303	0.374827
0	1	e-	eIoni	14.7657	0.150353	0.502698	0.374925
0	1	e-	msc	8.56668	0.14839	0.508039	0.3763
0	1	e-	eIoni	25.56	0.141752	0.51205	0.376256
0	1	e-	eIoni	16.6648	0.140331	0.512935	0.376335
0	1	e-	eIoni	27.7377	0.133274	0.518205	0.377321
0	1	e-	eIoni	30.8579	0.124956	0.524	0.377924
0	1	e-	msc	2.97215	0.123374	0.524859	0.378202
0	1	e-	eIoni	14.981	0.123325	0.524456	0.378466
0	1	e-	eIoni	14.3215	0.123213	0.524102	0.378653
0	1	e-	eIoni	13.7077	0.1232	0.524054	0.378679
